cycle,branch,model,modeldate,candidate_inc,candidate_chal,candidate_3rd,state,step_no,value_inc,value_chal,value_3rd,weight,step_description,timestamp,simulations
2020,President,polls-plus,10/26/2020,Trump,Biden,"",ME-1,10,.022875,.977125,,,Chance of winning,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Louisiana,9,57.58817,41.57575,,,Projected vote share,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Louisiana,8,61.15963,38.0043,,.0486985,Blend with economic fundamentals,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Louisiana,7,57.41224,41.75168,,,Snapshot,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Louisiana,6,56.99759,42.16633,,.3489391,Blend with regression,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Louisiana,5,57.63448,41.52945,,,Reallocated vote share,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Louisiana,4,3.232586,3.232586,,,Reallocate undecideds and third-party votes,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Louisiana,3,54.40189,38.29686,,,Adjusted polling average,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Louisiana,2,-.2551079,.1437416,,,Adjust for bounces & recent events,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Louisiana,1,54.657,38.15312,,,Polling average,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Louisiana,10,.95025,.04975,,,Chance of winning,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Kentucky,9,59.09064,39.75354,,,Projected vote share,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Kentucky,8,62.59594,36.24825,,.0486985,Blend with economic fundamentals,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Kentucky,7,58.90429,39.9399,,,Snapshot,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Kentucky,6,60.31969,38.52449,,.3084069,Blend with regression,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Kentucky,5,58.27311,40.57108,,,Reallocated vote share,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Kentucky,4,1.625126,1.625122,,,Reallocate undecideds and third-party votes,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Kentucky,3,56.64798,38.94595,,,Adjusted polling average,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Kentucky,2,-.0692825,.0284462,,,Adjust for bounces & recent events,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Kentucky,1,56.71727,38.91751,,,Polling average,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Kentucky,10,.98735,.01265,,,Chance of winning,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Kansas,9,54.58816,43.63913,,,Projected vote share,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Kansas,8,58.15439,40.07291,,.0486985,Blend with economic fundamentals,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Kansas,7,54.39063,43.83667,,,Snapshot,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Kansas,6,55.93917,42.28812,,.278094,Blend with regression,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Kansas,5,53.79409,44.4332,,,Reallocated vote share,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Kansas,4,2.522465,2.522469,,,Reallocate undecideds and third-party votes,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Kansas,3,51.27163,41.91073,,,Adjusted polling average,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Kansas,2,-.0355911,.0182457,,,Adjust for bounces & recent events,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Kansas,1,51.30722,41.89248,,,Polling average,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Kansas,10,.961225,.038775,,,Chance of winning,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Iowa,9,49.49152,49.22525,,,Projected vote share,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Iowa,8,53.11598,45.60079,,.0486985,Blend with economic fundamentals,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Iowa,7,49.27318,49.44359,,,Snapshot,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Iowa,6,50.90686,47.80991,,.2148381,Blend with regression,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Iowa,5,48.82617,49.8906,,,Reallocated vote share,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Iowa,4,2.481384,2.481384,,,Reallocate undecideds and third-party votes,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Iowa,3,46.34478,47.40922,,,Adjusted polling average,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Iowa,2,.0211067,.013382,,,Adjust for bounces & recent events,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Iowa,1,46.32368,47.39584,,,Polling average,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Iowa,10,.515875,.484125,,,Chance of winning,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Indiana,9,54.60318,44.05691,,,Projected vote share,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Indiana,8,58.19724,40.46285,,.0486985,Blend with economic fundamentals,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Indiana,7,54.41308,44.24701,,,Snapshot,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Indiana,6,54.44439,44.21571,,.3346252,Blend with regression,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Indiana,5,54.39734,44.26275,,,Reallocated vote share,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Indiana,4,2.975117,2.975117,,,Reallocate undecideds and third-party votes,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Indiana,3,51.42222,41.28763,,,Adjusted polling average,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Indiana,2,-.1621971,.0690804,,,Adjust for bounces & recent events,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Indiana,1,51.58442,41.21855,,,Polling average,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Indiana,10,.954925,.045075,,,Chance of winning,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Illinois,9,40.27037,58.29594,,,Projected vote share,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Illinois,8,43.86219,54.70413,,.0486985,Blend with economic fundamentals,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Illinois,7,40.0877,58.47862,,,Snapshot,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Illinois,6,37.95203,60.61429,,.3581894,Blend with regression,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Illinois,5,41.2796,57.28671,,,Reallocated vote share,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Illinois,4,2.049965,2.049965,,,Reallocate undecideds and third-party votes,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Illinois,3,39.22964,55.23675,,,Adjusted polling average,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Illinois,2,-.0847473,.0486908,,,Adjust for bounces & recent events,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Illinois,1,39.31438,55.18806,,,Polling average,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Illinois,10,.001075,.998925,,,Chance of winning,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Idaho,9,60.23432,37.02887,,,Projected vote share,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Idaho,8,63.6031,33.66009,,.0486985,Blend with economic fundamentals,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Idaho,7,60.03416,37.22904,,,Snapshot,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Idaho,6,62.27852,34.98468,,.4102383,Blend with regression,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Idaho,5,58.47298,38.79022,,,Reallocated vote share,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Idaho,4,1.224667,1.224667,,,Reallocate undecideds and third-party votes,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Idaho,3,57.24831,37.56555,,,Adjusted polling average,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Idaho,2,-.2662125,-.045929,,,Adjust for bounces & recent events,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Idaho,1,57.51452,37.61148,,,Polling average,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Idaho,10,.9943,.0057,,,Chance of winning,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Hawaii,9,31.9276,66.54291,,,Projected vote share,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Hawaii,8,35.25273,63.21778,,.0486985,Blend with economic fundamentals,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Hawaii,7,31.72831,66.7422,,,Snapshot,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Hawaii,6,28.87539,69.59512,,.3898332,Blend with regression,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Hawaii,5,33.55103,64.91948,,,Reallocated vote share,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Hawaii,4,2.418318,2.418324,,,Reallocate undecideds and third-party votes,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Hawaii,3,31.13271,62.50116,,,Adjusted polling average,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Hawaii,2,-.0758133,.013401,,,Adjust for bounces & recent events,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Hawaii,1,31.20852,62.48775,,,Polling average,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Hawaii,10,.0083,.9917,,,Chance of winning,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Georgia,9,49.85532,49.36104,,,Projected vote share,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Georgia,8,53.554,45.66236,,.0486985,Blend with economic fundamentals,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Georgia,7,49.69256,49.5238,,,Snapshot,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Georgia,6,51.07649,48.13987,,.1715292,Blend with regression,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Georgia,5,49.40602,49.81034,,,Reallocated vote share,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Georgia,4,2.311882,2.311886,,,Reallocate undecideds and third-party votes,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Georgia,3,47.09414,47.49845,,,Adjusted polling average,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Georgia,2,-.055172,-.0021896,,,Adjust for bounces & recent events,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Georgia,1,47.14931,47.50064,,,Polling average,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Georgia,10,.534125,.465875,,,Chance of winning,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Florida,9,48.52066,50.73568,,,Projected vote share,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Florida,8,52.18684,47.0695,,.0486985,Blend with economic fundamentals,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Florida,7,48.31931,50.93703,,,Snapshot,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Florida,6,47.37854,51.8778,,.1149641,Blend with regression,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Florida,5,48.44151,50.81483,,,Reallocated vote share,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Florida,4,1.704266,1.704266,,,Reallocate undecideds and third-party votes,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Florida,3,46.73724,49.11056,,,Adjusted polling average,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Florida,2,-.1315727,.0110168,,,Adjust for bounces & recent events,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Florida,1,46.86882,49.09954,,,Polling average,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Florida,10,.339025,.660975,,,Chance of winning,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",District of Columbia,9,6.85181,89.96227,,,Projected vote share,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",District of Columbia,8,8.181835,88.63224,,.0486985,Blend with economic fundamentals,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",District of Columbia,7,6.812341,90.00173,,,Snapshot,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",District of Columbia,6,5.547421,91.26665,,.6412237,Blend with regression,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",District of Columbia,5,9.073071,87.741,,,Reallocated vote share,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",District of Columbia,4,.2168474,.2168503,,,Reallocate undecideds and third-party votes,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",District of Columbia,3,8.856223,87.52415,,,Adjusted polling average,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",District of Columbia,2,-.0731068,-.0630646,,,Adjust for bounces & recent events,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",District of Columbia,1,8.92933,87.58722,,,Polling average,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",District of Columbia,10,0,1,,,Chance of winning,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Delaware,9,36.94861,61.85897,,,Projected vote share,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Delaware,8,40.48927,58.31831,,.0486985,Blend with economic fundamentals,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Delaware,7,36.78353,62.02406,,,Snapshot,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Delaware,6,35.46437,63.34321,,.3571649,Blend with regression,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Delaware,5,37.51646,61.29112,,,Reallocated vote share,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Delaware,4,3.066551,3.066551,,,Reallocate undecideds and third-party votes,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Delaware,3,34.44991,58.22457,,,Adjusted polling average,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Delaware,2,.0250053,-.1569786,,,Adjust for bounces & recent events,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Delaware,1,34.4249,58.38155,,,Polling average,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Delaware,10,.000125,.999875,,,Chance of winning,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Connecticut,9,38.15046,61.02435,,,Projected vote share,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Connecticut,8,41.69598,57.47884,,.0486985,Blend with economic fundamentals,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Connecticut,7,37.94963,61.22518,,,Snapshot,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Connecticut,6,39.40583,59.76898,,.4289448,Blend with regression,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Connecticut,5,36.85582,62.319,,,Reallocated vote share,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Connecticut,4,3.082344,3.08234,,,Reallocate undecideds and third-party votes,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Connecticut,3,33.77347,59.23666,,,Adjusted polling average,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Connecticut,2,-.0177765,-.0564194,,,Adjust for bounces & recent events,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Connecticut,1,33.79125,59.29308,,,Polling average,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Connecticut,10,.00135,.99865,,,Chance of winning,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Colorado,9,43.12215,55.0722,,,Projected vote share,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Colorado,8,46.72004,51.47432,,.0486985,Blend with economic fundamentals,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Colorado,7,42.91629,55.27806,,,Snapshot,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Colorado,6,44.39142,53.80294,,.2544667,Blend with regression,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Colorado,5,42.4128,55.78156,,,Reallocated vote share,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Colorado,4,2.34697,2.346966,,,Reallocate undecideds and third-party votes,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Colorado,3,40.06583,53.43459,,,Adjusted polling average,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Colorado,2,-.0377235,-.0669441,,,Adjust for bounces & recent events,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Colorado,1,40.10356,53.50153,,,Polling average,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Colorado,10,.037975,.962025,,,Chance of winning,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",California,9,34.29314,63.80106,,,Projected vote share,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",California,8,37.72761,60.36659,,.0486985,Blend with economic fundamentals,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",California,7,34.12219,63.97201,,,Snapshot,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",California,6,33.02916,65.06504,,.2769143,Blend with regression,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",California,5,34.54078,63.55342,,,Reallocated vote share,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",California,4,2.783215,2.783207,,,Reallocate undecideds and third-party votes,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",California,3,31.75757,60.77021,,,Adjusted polling average,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",California,2,-.0467243,.0253143,,,Adjust for bounces & recent events,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",California,1,31.80429,60.7449,,,Polling average,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",California,10,.00185,.99815,,,Chance of winning,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Arkansas,9,59.6399,38.81151,,,Projected vote share,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Arkansas,8,63.10554,35.34587,,.0486985,Blend with economic fundamentals,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Arkansas,7,59.45127,39.00014,,,Snapshot,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Arkansas,6,60.31927,38.13214,,.398252,Blend with regression,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Arkansas,5,58.8768,39.57461,,,Reallocated vote share,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Arkansas,4,2.291992,2.291992,,,Reallocate undecideds and third-party votes,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Arkansas,3,56.58481,37.28262,,,Adjusted polling average,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Arkansas,2,-.1490707,.0931129,,,Adjust for bounces & recent events,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Arkansas,1,56.73388,37.1895,,,Polling average,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Arkansas,10,.985575,.014425,,,Chance of winning,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Arizona,9,48.16539,50.56374,,,Projected vote share,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Arizona,8,51.80748,46.92164,,.0486985,Blend with economic fundamentals,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Arizona,7,47.96035,50.76878,,,Snapshot,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Arizona,6,48.18149,50.54763,,.1841077,Blend with regression,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Arizona,5,47.91044,50.81868,,,Reallocated vote share,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Arizona,4,2.142624,2.14262,,,Reallocate undecideds and third-party votes,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Arizona,3,45.76782,48.67606,,,Adjusted polling average,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Arizona,2,-.0424004,.0171661,,,Adjust for bounces & recent events,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Arizona,1,45.81022,48.65889,,,Polling average,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Arizona,10,.3435,.6565,,,Chance of winning,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Alaska,9,52.73347,44.94521,,,Projected vote share,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Alaska,8,56.29823,41.38045,,.0486985,Blend with economic fundamentals,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Alaska,7,52.53078,45.1479,,,Snapshot,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Alaska,6,53.66806,44.01062,,.3474551,Blend with regression,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Alaska,5,51.92522,45.75346,,,Reallocated vote share,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Alaska,4,2.405682,2.405682,,,Reallocate undecideds and third-party votes,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Alaska,3,49.51954,43.34777,,,Adjusted polling average,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Alaska,2,-.0418587,.0091782,,,Adjust for bounces & recent events,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Alaska,1,49.5614,43.3386,,,Polling average,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Alaska,10,.8169,.1831,,,Chance of winning,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Alabama,9,59.37,39.83711,,,Projected vote share,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Alabama,8,62.91991,36.28719,,.0486985,Blend with economic fundamentals,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Alabama,7,59.21745,39.98966,,,Snapshot,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Alabama,6,60.00485,39.20225,,.3674,Blend with regression,13:42:04 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Alabama,5,58.76014,40.44697,,,Reallocated vote share,13:42:04 26 Oct 2020,40000
