cycle,branch,forecastdate,district,candidateA,candidateB,displaystep,description,margin,lite_weight,classic_weight,deluxe_weight,simulations,timestamp
2020,House,10/26/20,MI-3,Hillary Scholten,Peter Meijer,1,Polls adjusted for house effects & other factors,-1.008354,2.737455,2.737455,2.737455,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,MI-2,Bryan Berghoef,Bill Huizenga,4,Expert ratings adjusted for national environment,-25.62165,0,0,.9626876,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,MI-2,Bryan Berghoef,Bill Huizenga,3,Fundamentals (non-polling factors),-8.657125,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,MI-2,Bryan Berghoef,Bill Huizenga,2,CANTOR (analysis of comparable disticts),-8.833621,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,MI-2,Bryan Berghoef,Bill Huizenga,1,Polls adjusted for house effects & other factors,-21.19401,.4911314,.4911314,.4911314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,MI-14,Brenda Lawrence,Robert Vance Patrick,4,Expert ratings adjusted for national environment,61.57104,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,MI-14,Brenda Lawrence,Robert Vance Patrick,3,Fundamentals (non-polling factors),61.10421,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,MI-14,Brenda Lawrence,Robert Vance Patrick,2,CANTOR (analysis of comparable disticts),81.09464,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,MI-14,Brenda Lawrence,Robert Vance Patrick,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,MI-13,Rashida Tlaib,David Dudenhoefer,4,Expert ratings adjusted for national environment,60.80046,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,MI-13,Rashida Tlaib,David Dudenhoefer,3,Fundamentals (non-polling factors),60.01411,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,MI-13,Rashida Tlaib,David Dudenhoefer,2,CANTOR (analysis of comparable disticts),82.97863,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,MI-13,Rashida Tlaib,David Dudenhoefer,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,MI-12,Debbie Dingell,Jeff Jones,4,Expert ratings adjusted for national environment,39.28285,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,MI-12,Debbie Dingell,Jeff Jones,3,Fundamentals (non-polling factors),39.54717,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,MI-12,Debbie Dingell,Jeff Jones,2,CANTOR (analysis of comparable disticts),52.64252,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,MI-12,Debbie Dingell,Jeff Jones,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,MI-1,Dana Ferguson,Jack Bergman,4,Expert ratings adjusted for national environment,-24.04933,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,MI-1,Dana Ferguson,Jack Bergman,3,Fundamentals (non-polling factors),-19.21019,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,MI-1,Dana Ferguson,Jack Bergman,2,CANTOR (analysis of comparable disticts),-14.14608,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,MI-1,Dana Ferguson,Jack Bergman,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,MI-11,Haley Stevens,Eric S. Esshaki,4,Expert ratings adjusted for national environment,12.4448,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,MI-11,Haley Stevens,Eric S. Esshaki,3,Fundamentals (non-polling factors),12.32216,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,MI-11,Haley Stevens,Eric S. Esshaki,2,CANTOR (analysis of comparable disticts),16.70991,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,MI-11,Haley Stevens,Eric S. Esshaki,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,MI-10,Kimberly Bizon,Lisa McClain,4,Expert ratings adjusted for national environment,-25.41401,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,MI-10,Kimberly Bizon,Lisa McClain,3,Fundamentals (non-polling factors),-22.82662,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,MI-10,Kimberly Bizon,Lisa McClain,2,CANTOR (analysis of comparable disticts),-16.36081,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,MI-10,Kimberly Bizon,Lisa McClain,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,ME-2,Jared Golden,Dale Crafts,4,Expert ratings adjusted for national environment,13.87547,0,0,2.028064,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,ME-2,Jared Golden,Dale Crafts,3,Fundamentals (non-polling factors),9.538937,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,ME-2,Jared Golden,Dale Crafts,2,CANTOR (analysis of comparable disticts),5.50879,0,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,ME-2,Jared Golden,Dale Crafts,1,Polls adjusted for house effects & other factors,19.40995,2.627187,2.627187,2.627187,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,ME-1,Chellie Pingree,Jay T. Allen,4,Expert ratings adjusted for national environment,23.64313,0,0,1.260047,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,ME-1,Chellie Pingree,Jay T. Allen,3,Fundamentals (non-polling factors),24.28142,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,ME-1,Chellie Pingree,Jay T. Allen,2,CANTOR (analysis of comparable disticts),21.4575,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,ME-1,Chellie Pingree,Jay T. Allen,1,Polls adjusted for house effects & other factors,25.06549,1.08733,1.08733,1.08733,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,MD-8,Jamie Raskin,Gregory Thomas Coll,4,Expert ratings adjusted for national environment,39.34368,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,MD-8,Jamie Raskin,Gregory Thomas Coll,3,Fundamentals (non-polling factors),39.68277,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,MD-8,Jamie Raskin,Gregory Thomas Coll,2,CANTOR (analysis of comparable disticts),52.08365,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,MD-8,Jamie Raskin,Gregory Thomas Coll,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,MD-7,Kweisi Mfume,Kimberly Klacik,4,Expert ratings adjusted for national environment,39.85425,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,MD-7,Kweisi Mfume,Kimberly Klacik,3,Fundamentals (non-polling factors),37.71602,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,MD-7,Kweisi Mfume,Kimberly Klacik,2,CANTOR (analysis of comparable disticts),73.18771,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,MD-7,Kweisi Mfume,Kimberly Klacik,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,MD-6,David Trone,Neil C. Parrott,4,Expert ratings adjusted for national environment,20.60375,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,MD-6,David Trone,Neil C. Parrott,3,Fundamentals (non-polling factors),15.38477,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,MD-6,David Trone,Neil C. Parrott,2,CANTOR (analysis of comparable disticts),33.10688,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,MD-6,David Trone,Neil C. Parrott,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,MD-5,Steny H. Hoyer,Chris Palombi,4,Expert ratings adjusted for national environment,40.9497,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,MD-5,Steny H. Hoyer,Chris Palombi,3,Fundamentals (non-polling factors),41.44582,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,MD-5,Steny H. Hoyer,Chris Palombi,2,CANTOR (analysis of comparable disticts),52.4166,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,MD-5,Steny H. Hoyer,Chris Palombi,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,MD-4,Anthony Brown,George E. McDermott,4,Expert ratings adjusted for national environment,58.81267,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,MD-4,Anthony Brown,George E. McDermott,3,Fundamentals (non-polling factors),58.72457,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,MD-4,Anthony Brown,George E. McDermott,2,CANTOR (analysis of comparable disticts),75.18952,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,MD-4,Anthony Brown,George E. McDermott,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,MD-3,John P. Sarbanes,Charles Anthony,4,Expert ratings adjusted for national environment,38.28851,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,MD-3,John P. Sarbanes,Charles Anthony,3,Fundamentals (non-polling factors),38.90927,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,MD-3,John P. Sarbanes,Charles Anthony,2,CANTOR (analysis of comparable disticts),48.6584,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,MD-3,John P. Sarbanes,Charles Anthony,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,MD-2,C.A. Dutch Ruppersberger,Johnny Ray Salling,4,Expert ratings adjusted for national environment,30.33995,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,MD-2,C.A. Dutch Ruppersberger,Johnny Ray Salling,3,Fundamentals (non-polling factors),30.30512,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,MD-2,C.A. Dutch Ruppersberger,Johnny Ray Salling,2,CANTOR (analysis of comparable disticts),45.19103,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,MD-2,C.A. Dutch Ruppersberger,Johnny Ray Salling,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,MD-1,Mia Mason,Andy Harris,4,Expert ratings adjusted for national environment,-33.25973,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,MD-1,Mia Mason,Andy Harris,3,Fundamentals (non-polling factors),-31.33585,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,MD-1,Mia Mason,Andy Harris,2,CANTOR (analysis of comparable disticts),-32.36988,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,MD-1,Mia Mason,Andy Harris,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,MA-9,William Keating,Helen Brady,4,Expert ratings adjusted for national environment,23.44787,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,MA-9,William Keating,Helen Brady,3,Fundamentals (non-polling factors),23.5087,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,MA-9,William Keating,Helen Brady,2,CANTOR (analysis of comparable disticts),29.84369,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,MA-9,William Keating,Helen Brady,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,MA-8,Stephen F. Lynch,(unopposed),4,Expert ratings adjusted for national environment,16.43815,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,MA-8,Stephen F. Lynch,(unopposed),3,Fundamentals (non-polling factors),100,1.439034,1.439034,1.439034,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,MA-8,Stephen F. Lynch,(unopposed),2,CANTOR (analysis of comparable disticts),,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,MA-8,Stephen F. Lynch,(unopposed),1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,MA-7,Ayanna Pressley,(unopposed),4,Expert ratings adjusted for national environment,16.43815,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,MA-7,Ayanna Pressley,(unopposed),3,Fundamentals (non-polling factors),100,1.439034,1.439034,1.439034,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,MA-7,Ayanna Pressley,(unopposed),2,CANTOR (analysis of comparable disticts),,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,MA-7,Ayanna Pressley,(unopposed),1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,MA-6,Seth Moulton,John Paul Moran,4,Expert ratings adjusted for national environment,26.13349,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,MA-6,Seth Moulton,John Paul Moran,3,Fundamentals (non-polling factors),26.49685,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,MA-6,Seth Moulton,John Paul Moran,2,CANTOR (analysis of comparable disticts),35.07359,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,MA-6,Seth Moulton,John Paul Moran,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,MA-5,Katherine Clark,Caroline Colarusso,4,Expert ratings adjusted for national environment,44.1731,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,MA-5,Katherine Clark,Caroline Colarusso,3,Fundamentals (non-polling factors),44.05075,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,MA-5,Katherine Clark,Caroline Colarusso,2,CANTOR (analysis of comparable disticts),60.81167,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,MA-5,Katherine Clark,Caroline Colarusso,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,MA-4,Jake Auchincloss,Julie A. Hall,4,Expert ratings adjusted for national environment,29.48008,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,MA-4,Jake Auchincloss,Julie A. Hall,3,Fundamentals (non-polling factors),30.33631,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,MA-4,Jake Auchincloss,Julie A. Hall,2,CANTOR (analysis of comparable disticts),36.62776,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,MA-4,Jake Auchincloss,Julie A. Hall,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,MA-3,Lori Trahan,(unopposed),4,Expert ratings adjusted for national environment,16.43815,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,MA-3,Lori Trahan,(unopposed),3,Fundamentals (non-polling factors),100,1.439034,1.439034,1.439034,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,MA-3,Lori Trahan,(unopposed),2,CANTOR (analysis of comparable disticts),,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,MA-3,Lori Trahan,(unopposed),1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,MA-2,James McGovern,Tracy Lyn Lovvorn,4,Expert ratings adjusted for national environment,30.92142,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,MA-2,James McGovern,Tracy Lyn Lovvorn,3,Fundamentals (non-polling factors),31.71627,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,MA-2,James McGovern,Tracy Lyn Lovvorn,2,CANTOR (analysis of comparable disticts),39.04378,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,MA-2,James McGovern,Tracy Lyn Lovvorn,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,MA-1,Richard E. Neal,Frederick Mayock,4,Expert ratings adjusted for national environment,66.47275,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,MA-1,Richard E. Neal,Frederick Mayock,3,Fundamentals (non-polling factors),66.47275,1.439034,1.439034,1.439034,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,MA-1,Richard E. Neal,Frederick Mayock,2,CANTOR (analysis of comparable disticts),,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,MA-1,Richard E. Neal,Frederick Mayock,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,LA-6,Dartanyon Williams,Garret Graves,4,Expert ratings adjusted for national environment,-44.65446,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,LA-6,Dartanyon Williams,Garret Graves,3,Fundamentals (non-polling factors),-43.81262,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,LA-6,Dartanyon Williams,Garret Graves,2,CANTOR (analysis of comparable disticts),-35.95188,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,LA-6,Dartanyon Williams,Garret Graves,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,LA-5,All Democrats,All Republicans,4,Expert ratings adjusted for national environment,-28.40565,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,LA-5,All Democrats,All Republicans,3,Fundamentals (non-polling factors),-27.17485,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,LA-5,All Democrats,All Republicans,2,CANTOR (analysis of comparable disticts),-17.82517,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,LA-5,All Democrats,All Republicans,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,LA-4,All Democrats,All Republicans,4,Expert ratings adjusted for national environment,-27.5706,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,LA-4,All Democrats,All Republicans,3,Fundamentals (non-polling factors),-25.59855,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,LA-4,All Democrats,All Republicans,2,CANTOR (analysis of comparable disticts),-21.55484,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,LA-4,All Democrats,All Republicans,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,LA-3,All Democrats,Clay Higgins,4,Expert ratings adjusted for national environment,-36.9833,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,LA-3,All Democrats,Clay Higgins,3,Fundamentals (non-polling factors),-34.81986,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,LA-3,All Democrats,Clay Higgins,2,CANTOR (analysis of comparable disticts),-38.88111,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,LA-3,All Democrats,Clay Higgins,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,LA-2,All Democrats,All Republicans,4,Expert ratings adjusted for national environment,58.3817,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,LA-2,All Democrats,All Republicans,3,Fundamentals (non-polling factors),58.30976,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,LA-2,All Democrats,All Republicans,2,CANTOR (analysis of comparable disticts),74.62418,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,LA-2,All Democrats,All Republicans,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,LA-1,Lee Ann Dugas,Steve Scalise,4,Expert ratings adjusted for national environment,-51.72229,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,LA-1,Lee Ann Dugas,Steve Scalise,3,Fundamentals (non-polling factors),-50.50661,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,LA-1,Lee Ann Dugas,Steve Scalise,2,CANTOR (analysis of comparable disticts),-46.16974,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,LA-1,Lee Ann Dugas,Steve Scalise,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,KY-6,Josh Hicks,Andy Barr,4,Expert ratings adjusted for national environment,-17.33553,0,0,1.047833,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,KY-6,Josh Hicks,Andy Barr,3,Fundamentals (non-polling factors),-6.157534,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,KY-6,Josh Hicks,Andy Barr,2,CANTOR (analysis of comparable disticts),-5.806363,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,KY-6,Josh Hicks,Andy Barr,1,Polls adjusted for house effects & other factors,1.202137,.6618456,.6618456,.6618456,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,KY-5,Matthew Ryan Best,Harold Rogers,4,Expert ratings adjusted for national environment,-61.46861,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,KY-5,Matthew Ryan Best,Harold Rogers,3,Fundamentals (non-polling factors),-60.10949,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,KY-5,Matthew Ryan Best,Harold Rogers,2,CANTOR (analysis of comparable disticts),-57.11459,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,KY-5,Matthew Ryan Best,Harold Rogers,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,KY-4,Alexandra Owensby,Thomas Massie,4,Expert ratings adjusted for national environment,-34.04655,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,KY-4,Alexandra Owensby,Thomas Massie,3,Fundamentals (non-polling factors),-32.30083,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,KY-4,Alexandra Owensby,Thomas Massie,2,CANTOR (analysis of comparable disticts),-31.92226,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,KY-4,Alexandra Owensby,Thomas Massie,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,KY-3,John A. Yarmuth,Rhonda Palazzo,4,Expert ratings adjusted for national environment,27.54491,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,KY-3,John A. Yarmuth,Rhonda Palazzo,3,Fundamentals (non-polling factors),27.63015,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,KY-3,John A. Yarmuth,Rhonda Palazzo,2,CANTOR (analysis of comparable disticts),40.06076,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,KY-3,John A. Yarmuth,Rhonda Palazzo,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,KY-2,Hank Linderman,S. Brett Guthrie,4,Expert ratings adjusted for national environment,-34.96059,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,KY-2,Hank Linderman,S. Brett Guthrie,3,Fundamentals (non-polling factors),-33.12288,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,KY-2,Hank Linderman,S. Brett Guthrie,2,CANTOR (analysis of comparable disticts),-33.82382,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,KY-2,Hank Linderman,S. Brett Guthrie,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,KY-1,James Rhodes,James Comer,4,Expert ratings adjusted for national environment,-44.78448,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,KY-1,James Rhodes,James Comer,3,Fundamentals (non-polling factors),-43.24352,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,KY-1,James Rhodes,James Comer,2,CANTOR (analysis of comparable disticts),-41.89222,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,KY-1,James Rhodes,James Comer,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,KS-4,Laura Lombard,Ron Estes,4,Expert ratings adjusted for national environment,-24.69203,0,0,1.217435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,KS-4,Laura Lombard,Ron Estes,3,Fundamentals (non-polling factors),-26.32896,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,KS-4,Laura Lombard,Ron Estes,2,CANTOR (analysis of comparable disticts),-18.52644,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,KS-4,Laura Lombard,Ron Estes,1,Polls adjusted for house effects & other factors,-13.93419,1.001893,1.001893,1.001893,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,KS-3,Sharice Davids,Amanda L. Adkins,4,Expert ratings adjusted for national environment,21.33159,0,0,1.182894,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,KS-3,Sharice Davids,Amanda L. Adkins,3,Fundamentals (non-polling factors),10.60935,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,KS-3,Sharice Davids,Amanda L. Adkins,2,CANTOR (analysis of comparable disticts),8.884004,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,KS-3,Sharice Davids,Amanda L. Adkins,1,Polls adjusted for house effects & other factors,20.04568,.93264,.93264,.93264,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,KS-2,Michelle De La Isla,Jake LaTurner,4,Expert ratings adjusted for national environment,-17.78583,0,0,1.351622,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,KS-2,Michelle De La Isla,Jake LaTurner,3,Fundamentals (non-polling factors),-6.803563,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,KS-2,Michelle De La Isla,Jake LaTurner,2,CANTOR (analysis of comparable disticts),-4.956603,.7290647,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,KS-2,Michelle De La Isla,Jake LaTurner,1,Polls adjusted for house effects & other factors,-6.471058,1.270935,1.270935,1.270935,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,KS-1,Kali Barnett,Tracey Mann,4,Expert ratings adjusted for national environment,-36.0487,0,0,1.196701,40000,13:29:47 26 Oct 2020
